symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
BOSCHLTD,EQ,2008-02-28,4000,4140,3880,3954.6,3925,4099.1,13356,53025171.55,,
BOSCHLTD,EQ,2008-02-29,3954.9,3999,3925,3967.8,3980,3954.6,956,3784182.55,,
BOSCHLTD,EQ,2008-03-03,3920,3979.9,3360,3950,3950,3967.8,1958,7673333.25,,
BOSCHLTD,EQ,2008-03-04,3946,3950,3815.1,3922.55,3925,3950,2821,11044834.9,,
BOSCHLTD,EQ,2008-03-05,3890,4000,3890,3962.5,3940,3922.55,2100,8204134.45,,
BOSCHLTD,EQ,2008-03-07,3905,3937,3730,3745.4,3750,3962.5,2077,7895080.15,,
BOSCHLTD,EQ,2008-03-10,3700,3845,3450.05,3763.65,3800,3745.4,1704,6220611.3,,
BOSCHLTD,EQ,2008-03-11,3800,3939,3652,3896.25,3900,3763.65,1926,7399265.95,,
BOSCHLTD,EQ,2008-03-12,3989,3989,3875,3932.7,3950,3896.25,3950,15538413.15,,
BOSCHLTD,EQ,2008-03-13,3910,3917,3762.3,3863.75,3879,3932.7,2625,10036930,,
BOSCHLTD,EQ,2008-03-14,3900,3900,3750,3826.75,3835.25,3863.75,991,3798803.9,,
BOSCHLTD,EQ,2008-03-17,3800,3800,3675,3715,3715,3826.75,1233,4586912.65,,
BOSCHLTD,EQ,2008-03-18,3685,3700,3610,3650.5,3640,3715,2647,9659403.5,,
BOSCHLTD,EQ,2008-03-19,3815,3815,3525.2,3596.95,3525.2,3650.5,11030,39746357.05,,
BOSCHLTD,EQ,2008-03-24,3525,3650,3450,3626.7,3625,3596.95,4391,15465304.05,,
BOSCHLTD,EQ,2008-03-25,3549.95,3665,3549.95,3628.1,3650,3626.7,3491,12662917.9,,
BOSCHLTD,EQ,2008-03-26,3690,3716.5,3625,3685.65,3675,3628.1,3071,11307083.35,,
BOSCHLTD,EQ,2008-03-27,3615,3734.9,3530,3637.45,3550,3685.65,12993,47627422.55,,
BOSCHLTD,EQ,2008-03-28,3700,3798,3610,3772.35,3765.05,3637.45,1964,7269893,,
BOSCHLTD,EQ,2008-03-31,3850,3850,3661.6,3728.9,3700,3772.35,11711,43424661.4,,
BOSCHLTD,EQ,2008-04-01,3625,3786,3610.2,3639.95,3639.85,3728.9,941,3456078.4,,
BOSCHLTD,EQ,2008-04-02,3749.8,3749.8,3650,3650.3,3650,3639.95,986,3602679.15,,
BOSCHLTD,EQ,2008-04-03,3660,3735,3653,3700.1,3700.2,3650.3,1398,5156110.95,,
BOSCHLTD,EQ,2008-04-04,3700.2,3750,3700.2,3719.15,3739.95,3700.1,1180,4397050.05,,
BOSCHLTD,EQ,2008-04-07,3792,3798,3700,3741,3732,3719.15,670,2502684.85,,
BOSCHLTD,EQ,2008-04-08,3701.05,3810,3701.05,3779.75,3740,3741,45771,171729994.3,,
BOSCHLTD,EQ,2008-04-09,3799.8,3799.8,3715.6,3760.1,3750.1,3779.75,547,2054328.65,,
BOSCHLTD,EQ,2008-04-10,3728,3775,3728,3750.55,3775,3760.1,6817,25566981.95,,
BOSCHLTD,EQ,2008-04-11,3751,3768.5,3690,3715.6,3715,3750.55,466,1730878.6,,
BOSCHLTD,EQ,2008-04-15,3695,3780,3600,3757.3,3753.15,3715.6,2664,9979113.15,,
BOSCHLTD,EQ,2008-04-16,3750,3794.9,3750,3776.5,3789.65,3757.3,747,2821546.6,,
BOSCHLTD,EQ,2008-04-17,3800,3835,3779,3817.7,3820,3776.5,3450,13157101.25,,
BOSCHLTD,EQ,2008-04-21,3855,3869,3822,3849.3,3851.1,3817.7,1081,4139764.65,,
BOSCHLTD,EQ,2008-04-22,3844.95,3894.95,3816,3866.95,3860,3849.3,5897,22757217.8,,
