symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
PAYTM,EQ,2021-11-18,1950,1955,1560,1560.8,1560,2150,23955434,40870112754.65,1090130,INE982J01020
PAYTM,EQ,2021-11-22,1509,1519,1271,1359.6,1362,1560.8,25114710,34684062469.45,1072555,INE982J01020
PAYTM,EQ,2021-11-23,1360,1525,1360,1494.7,1489.8,1359.6,12954174,18962202133.8,609102,INE982J01020
PAYTM,EQ,2021-11-24,1503,1785,1502.95,1752.45,1753,1494.7,21541021,36066477522.05,795626,INE982J01020
PAYTM,EQ,2021-11-25,1766.7,1873.7,1711.1,1798.75,1785,1752.45,13018344,23403611871.7,715521,INE982J01020
PAYTM,EQ,2021-11-26,1760,1832,1663,1782.6,1765.6,1798.75,6527364,11430564624,365030,INE982J01020
PAYTM,EQ,2021-11-29,1700,1810,1700,1736.45,1706.95,1782.6,4564112,8054230891.1,278696,INE982J01020
PAYTM,EQ,2021-11-30,1729.95,1770,1678.2,1699.6,1699,1736.45,2200149,3800245259.35,141342,INE982J01020
PAYTM,EQ,2021-12-01,1715,1725,1629.15,1636.7,1640,1699.6,1294466,2167734948.35,91570,INE982J01020
PAYTM,EQ,2021-12-02,1642,1671.65,1592,1600.85,1597.1,1636.7,1089716,1759103418.9,78161,INE982J01020
PAYTM,EQ,2021-12-03,1615,1698,1601,1648.35,1645,1600.85,1322036,2184389021.6,98102,INE982J01020
PAYTM,EQ,2021-12-06,1658,1680.05,1598.7,1604.45,1600,1648.35,632800,1035398476.25,45113,INE982J01020
PAYTM,EQ,2021-12-07,1623.35,1635,1571,1577.5,1574,1604.45,631249,1006430469.75,51655,INE982J01020
PAYTM,EQ,2021-12-08,1590.25,1610,1546.25,1553.4,1549.8,1577.5,726491,1141346634.4,51969,INE982J01020
PAYTM,EQ,2021-12-09,1550,1644.7,1525.1,1593.95,1592.9,1553.4,2849040,4540399906.85,200053,INE982J01020
PAYTM,EQ,2021-12-10,1605,1609,1563,1567.55,1564.6,1593.95,845711,1337262385.45,47835,INE982J01020
PAYTM,EQ,2021-12-13,1578,1578.75,1546.1,1555.05,1552,1567.55,740610,1154082115.6,49649,INE982J01020
PAYTM,EQ,2021-12-14,1547,1555.05,1490.75,1496.05,1492,1555.05,1386088,2103560760.85,95597,INE982J01020
PAYTM,EQ,2021-12-15,1421.3,1429.95,1296,1379.95,1381.9,1496.05,13139593,17969273143.45,624089,INE982J01020
PAYTM,EQ,2021-12-16,1435,1435,1390.55,1399.35,1401,1379.95,2323522,3277719443.15,114567,INE982J01020
PAYTM,EQ,2021-12-17,1411,1411,1307,1321,1331.9,1399.35,2503637,3379447185.05,146838,INE982J01020
PAYTM,EQ,2021-12-20,1321,1327.6,1290,1304,1306.85,1321,1740923,2272141803.05,104177,INE982J01020
PAYTM,EQ,2021-12-21,1306,1348.95,1306,1311.45,1312.3,1304,995207,1318500620.85,51626,INE982J01020
PAYTM,EQ,2021-12-22,1348.1,1350,1330.55,1342.2,1344.75,1311.45,966463,1295047598.7,54147,INE982J01020
PAYTM,EQ,2021-12-23,1358.45,1385,1344,1348.8,1347.2,1342.2,1268283,1725893153.35,57725,INE982J01020
PAYTM,EQ,2021-12-24,1348.7,1381,1331.15,1369.55,1368,1348.8,1340599,1815818979.45,49451,INE982J01020
PAYTM,EQ,2021-12-27,1365,1365.35,1335.3,1344.95,1345.3,1369.55,717268,964532813.7,37672,INE982J01020
PAYTM,EQ,2021-12-28,1350,1364.2,1345,1353.5,1348,1344.95,1112292,1509133596.25,29182,INE982J01020
PAYTM,EQ,2021-12-29,1353.5,1379.15,1340,1341.55,1340.95,1353.5,1096725,1480510013.1,40620,INE982J01020
PAYTM,EQ,2021-12-30,1330,1350,1325.1,1327.95,1328,1341.55,806752,1076848572.55,34918,INE982J01020
PAYTM,EQ,2021-12-31,1336,1347.8,1330.05,1334.55,1334,1327.95,407521,544648303,22725,INE982J01020
PAYTM,EQ,2022-01-03,1335,1346.85,1335,1339.8,1337,1334.55,502075,673505377.9,25865,INE982J01020
PAYTM,EQ,2022-01-04,1350,1350,1313,1317.75,1316.85,1339.8,1588242,2104540626.45,59195,INE982J01020
PAYTM,EQ,2022-01-05,1323.5,1325.7,1285.35,1288.35,1288.95,1317.75,1731917,2248318364.2,115226,INE982J01020
PAYTM,EQ,2022-01-06,1287,1287,1251,1254.05,1252.85,1288.35,1765486,2232314496.45,123523,INE982J01020
PAYTM,EQ,2022-01-07,1265,1265,1230,1231.6,1232,1254.05,1807539,2239726941,120323,INE982J01020
PAYTM,EQ,2022-01-10,1230,1230,1152.05,1158.05,1159,1231.6,4560745,5403036145.95,279585,INE982J01020
PAYTM,EQ,2022-01-11,1165,1215,1113.65,1119.65,1116.5,1158.05,6462743,7430335022.4,357709,INE982J01020
PAYTM,EQ,2022-01-12,1124,1133.85,1075,1082.7,1081.45,1119.65,6400253,6985316302,310557,INE982J01020
PAYTM,EQ,2022-01-13,1085,1087.9,1025,1031.8,1027.7,1082.7,5750658,6069977568.95,215538,INE982J01020
PAYTM,EQ,2022-01-14,1025,1128,1000,1118.6,1116.05,1031.8,16212066,17453376826.45,607796,INE982J01020
PAYTM,EQ,2022-01-17,1127.7,1145.9,1092,1105.3,1099,1118.6,5521603,6160040234.15,240363,INE982J01020
PAYTM,EQ,2022-01-18,1105.5,1118.45,1030,1041.65,1043,1105.3,4933836,5276077642.35,226249,INE982J01020
PAYTM,EQ,2022-01-19,1044.85,1051.9,990,997.35,997,1041.65,7289774,7341819682.1,331706,INE982J01020
PAYTM,EQ,2022-01-20,1013,1036.1,990,995.35,992.8,997.35,4846568,4878047598.6,213855,INE982J01020
PAYTM,EQ,2022-01-21,995.05,999.3,952.3,960.3,960,995.35,4328259,4224572341.55,202012,INE982J01020
PAYTM,EQ,2022-01-24,960.3,960.3,881.05,917.45,916,960.3,7942445,7242025661.85,361650,INE982J01020
PAYTM,EQ,2022-01-25,900,938,875,914.8,914.95,917.45,6091452,5559381635.35,256665,INE982J01020
PAYTM,EQ,2022-01-27,904,913,881,893.7,891,914.8,2459507,2213421882.3,113669,INE982J01020
PAYTM,EQ,2022-01-28,900.4,923.9,900,903.05,902.7,893.7,2209828,2015964279.05,95893,INE982J01020
PAYTM,EQ,2022-01-31,920,932,911,916.85,919.4,903.05,1609589,1479219613.3,63436,INE982J01020
PAYTM,EQ,2022-02-01,925,977,921.2,965.6,970.5,916.85,5469324,5243893515.75,193380,INE982J01020
PAYTM,EQ,2022-02-02,975,994,950.1,957.1,955.65,965.6,2672904,2591573298.45,98524,INE982J01020
PAYTM,EQ,2022-02-03,959,959,940.05,944.5,944,957.1,1410694,1335915277.35,52757,INE982J01020
PAYTM,EQ,2022-02-04,950.35,961.9,946.05,953.3,952.9,944.5,1272194,1212556096.2,51700,INE982J01020
PAYTM,EQ,2022-02-07,941,984.5,881.3,957.55,955,953.3,3854849,3690445261.9,137945,INE982J01020
PAYTM,EQ,2022-02-08,965.75,976.75,931.75,937.95,937.9,957.55,1760398,1666569585.1,66446,INE982J01020
PAYTM,EQ,2022-02-09,948.75,955,936.2,941.5,940,937.95,833193,786113033.7,32767,INE982J01020
PAYTM,EQ,2022-02-10,958.75,958.75,935.75,938.35,938.75,941.5,1036415,976215875.5,37602,INE982J01020
